job_id	operator	deleg_ops
w52:75	repeat	1
w52:77	eq.Scalar_out	2
w52:78	asinh.out	1
w52:79	narrow_copy	0
w52:80	expm1.out	0
w52:82	logical_not.out	2
w52:83	convolution	1
w52:85	glu.out	6
w52:86	logical_or	0
w52:87	remainder.Tensor_out	0
w52:89	squeeze_copy.dims	2
w52:90	le.Scalar_out	1
w52:92	topk.values	3
w52:93	floor.out	1
w52:95	amin.out	1
w52:96	round.out	0
w52:97	cos.out	1
w52:98	linear	6
w52:99	sinh.out	1
w52:100	lt.Scalar_out	2
w52:103	mul.out	1
w52:104	hardtanh.out	1
w52:105	view_copy	1
w52:106	fmod.Scalar_out	2
w52:107	abs	1
w52:108	sign.out	1
w52:109	detach_copy	0
w52:110	zeros.out	1
w52:112	split_copy.Tensor	0
w52:114	bitwise_xor.Scalar_out	1
w52:116	eq.Tensor_out	2
w52:118	native_layer_norm	1
w52:119	ones.out	1
w52:120	var.correction_out	1
w52:121	index_put	2
w52:122	sum.IntList_out	2
w52:123	logit.out	11
w52:124	reciprocal.out	1
w52:125	diagonal_copy	1
w52:127	index.Tensor_out	2
w52:128	full.out	1
w52:129	masked_fill.Scalar	2
w52:130	fill.Scalar	1
w52:131	bitwise_not.out	1
w52:132	narrow_copy.out	0
w52:134	isinf	1
w52:135	mean	1
w52:136	squeeze_copy.dim	2
w52:137	split_with_sizes_copy	2
w52:138	bitwise_or.Scalar_out	0
w52:139	div.Scalar_mode	0
w52:140	argmin.out	1
w52:141	gt.Tensor_out	2
w52:142	min.dim_min	3
w52:143	stack	2
w52:144	gelu.out	1
w52:145	rsub.Scalar	2
w52:146	bmm.out	1
w52:147	le.Tensor_out	2
w52:148	reflection_pad2d	12
w52:149	sigmoid.out	1
w52:150	trunc.out	0
w52:151	asin.out	1
w52:152	bitwise_or.Scalar	0
w52:153	select_scatter	6
w52:154	acosh.out	1
w52:155	pow.Scalar_out	1
w52:158	fmod.Scalar	1
w52:159	max.dim_max	3
w52:160	logical_or.out	1
w52:161	atan.out	0
w52:162	unsqueeze_copy	2
w52:164	_log_softmax.out	1
w52:165	ne.Scalar_out	2
w52:166	native_group_norm	1
w52:167	cosh.out	2
w52:168	div.out	1
w52:169	_pdist_forward	0
w52:171	clone	1
w52:172	logical_not	1
w52:173	reflection_pad1d.out	6
w52:174	arange.out	1
w52:175	fmod.Tensor_out	1
w52:176	sin.out	1
w52:177	_cdist_forward	0
w52:178	mul.Scalar	1
w52:179	sub.Scalar	0
w52:180	atan2.out	0
w52:182	log.out	1
w52:185	bitwise_xor.Scalar	0
w52:186	tan.out	1
w52:187	replication_pad2d.out	6
w52:190	max_pool2d_with_indices_backward.grad_input	1
w52:191	cumsum.out	1
w52:192	reflection_pad2d.out	12
w52:193	any.dims_out	0
w52:195	clamp.Tensor_out	2
w52:196	any.dims_out	0
w52:197	where.self_out	1
w52:198	_fft_r2c	0
w52:199	prod.out	1
w52:200	erf.out	1
w52:201	logical_and.out	1
w52:202	log2.out	1
w52:203	native_layer_norm	1
w52:204	copy	1
w52:206	slice_scatter	1
w52:207	_native_batch_norm_legit_no_training	1
w52:208	pixel_unshuffle	4
w52:209	rsqrt.out	1
w52:210	t_copy	2
w52:211	abs.out	1
w52:212	var.correction	1
w52:213	logical_xor.out	0
w52:214	logit	11
w52:215	bitwise_and.Tensor_out	2
w52:216	ceil.out	1
w52:217	add.Scalar	1
w52:218	leaky_relu.out	1
w52:219	log10.out	1
w52:220	clamp.out	1
w52:221	argmax.out	1
w52:222	_upsample_bilinear2d_aa.out	0
w52:223	bitwise_right_shift.Tensor_Scalar	0
w52:225	log1p.out	1
w52:226	_softmax.out	1
w52:227	masked_scatter	0
w52:229	unbind_copy.int	0
w52:231	gt.Scalar_out	2
w52:232	var_mean.correction	1
w52:233	floor_divide	1
w52:234	any.all_out	1
w52:236	addmm.out	1
w52:237	bitwise_left_shift.Tensor_Scalar_out	1
w52:238	exp.out	1
w52:239	prod	1
w52:242	max.unary_out	1
w52:243	logical_xor	0
w52:244	ne.Tensor_out	2
w52:246	bitwise_or.Tensor_out	1
w52:247	unfold_copy	1
w52:248	acos.out	1
w52:249	bitwise_left_shift.Tensor_out	0
w52:250	bitwise_xor.Tensor_out	1
w52:251	tril.out	8
w52:255	pixel_unshuffle	5
w52:256	bitwise_and.Scalar_out	2
w52:257	expand_copy	2
w52:258	_adaptive_avg_pool2d	1
w52:259	narrow_copy	0
w52:260	bitwise_right_shift.Tensor_out	1
w52:261	pow.Tensor_Scalar_out	1
w52:262	remainder.Scalar	0
w52:263	grid_sampler_2d	1
w52:264	bitwise_left_shift.Tensor_Scalar	0
w52:265	replication_pad3d.out	9
w52:267	logical_and	0
w52:268	neg.out	1
w52:269	slice_copy.Tensor	0
w52:270	relu	1
w52:271	mean.dtype_out	1
w52:272	sub.out	3
w52:273	isnan	1
w52:274	constant_pad_nd	1
w52:278	_native_batch_norm_legit.no_stats	1
w52:279	pow.Tensor_Tensor_out	1
w52:280	replication_pad1d.out	5
w52:281	tanh.out	1
w52:285	flip	1
w52:286	ge.Scalar_out	2
w52:287	alias_copy	2
w52:288	atanh.out	1
w52:289	remainder.Scalar_out	0
w52:290	lift_fresh_copy	1
w52:291	select_copy.int	1
w52:292	ge.Tensor_out	2
w52:293	bitwise_right_shift.Tensor_Scalar_out	1
w52:294	maximum.out	1
w52:295	div.Scalar	1
w52:297	transpose_copy.int	2
w52:298	hardtanh	1
w52:299	roll	6
w52:300	div.out_mode	1
w52:302	min	1
w52:303	permute_copy	1
w52:304	mm.out	1
w52:305	sqrt.out	1
w52:306	repeat	1
w52:308	eq.Scalar_out	1
w52:309	asinh.out	1
w52:310	narrow_copy	0
w52:311	expm1.out	0
w52:313	logical_not.out	1
w52:314	convolution	1
w52:316	glu.out	6
w52:317	logical_or	0
w52:318	remainder.Tensor_out	1
w52:319	native_group_norm	1
w52:320	squeeze_copy.dims	2
w52:324	floor.out	1
w52:325	lt.Tensor_out	2
w52:326	amin.out	1
w52:327	round.out	0
w52:328	cos.out	1
w52:329	linear	3
w52:330	sinh.out	1
w52:331	lt.Scalar_out	2
w52:334	mul.out	1
w52:335	hardtanh.out	1
w52:336	view_copy	1
w52:337	fmod.Scalar_out	1
w52:338	abs	1
w52:339	sign.out	1
w52:340	detach_copy	0
w52:341	zeros.out	1
w52:343	split_copy.Tensor	0
w52:347	eq.Tensor_out	2
w52:349	native_layer_norm	1
w52:350	ones.out	1
w52:351	var.correction_out	1
w52:352	index_put	2
w52:353	sum.IntList_out	1
w52:354	logit.out	12
w52:355	reciprocal.out	2
w52:356	diagonal_copy	1
w52:358	index.Tensor_out	2
w52:359	full.out	1
w52:360	masked_fill.Scalar	2
w52:361	fill.Scalar	1
w52:362	bitwise_not.out	1
w52:363	narrow_copy.out	0
w52:366	mean	1
w52:367	squeeze_copy.dim	2
w52:368	split_with_sizes_copy	2
w52:370	div.Scalar_mode	0
w52:371	argmin.out	1
w52:372	gt.Tensor_out	2
w52:373	min.dim_min	3
w52:374	stack	2
w52:375	gelu.out	1
w52:376	rsub.Scalar	2
w52:377	bmm.out	1
w52:379	reflection_pad2d	12
w52:380	sigmoid.out	1
w52:381	trunc.out	0
w52:382	asin.out	1
w52:383	bitwise_or.Scalar	0
w52:384	select_scatter	6
w52:385	acosh.out	1
w52:387	where.self	1
w52:389	fmod.Scalar	1
w52:390	max.dim_max	3
w52:391	logical_or.out	1
w52:392	atan.out	0
w52:393	unsqueeze_copy	2
w52:395	_log_softmax.out	1
w52:396	ne.Scalar_out	2
w52:397	native_group_norm	1
w52:398	cosh.out	1
w52:399	div.out	1
w52:400	_pdist_forward	0
w52:402	clone	1
w52:403	logical_not	1
w52:404	reflection_pad1d.out	6
w52:405	arange.out	1
w52:406	fmod.Tensor_out	1
w52:407	sin.out	1
w52:408	_cdist_forward	0
w52:409	mul.Scalar	1
w52:410	sub.Scalar	0
w52:411	atan2.out	0
w52:413	log.out	1
w52:416	bitwise_xor.Scalar	0
w52:417	tan.out	1
w52:418	replication_pad2d.out	6
w52:421	max_pool2d_with_indices_backward.grad_input	1
w52:10	scatter_add.out	0
w52:23	min.unary_out	2
w52:94	lt.Tensor_out	2
w52:156	where.self	1
w52:224	floor_divide.out	2
w52:378	le.Tensor_out	1
w52:386	pow.Scalar_out	1
w52:422	cumsum.out	1
w52:423	reflection_pad2d.out	12
w52:424	any.dims_out	0
w52:426	clamp.Tensor_out	2
w52:427	any.dims_out	0
w52:428	where.self_out	1
w52:429	_fft_r2c	0
w52:431	erf.out	1
w52:432	logical_and.out	1
w52:433	log2.out	1
w52:434	native_layer_norm	1
w52:435	copy	1
w52:437	slice_scatter	1
w52:438	_native_batch_norm_legit_no_training	1
w52:439	pixel_unshuffle	4
w52:440	rsqrt.out	1
w52:441	t_copy	2
w52:442	abs.out	1
w52:443	var.correction	1
w52:444	logical_xor.out	1
w52:445	logit	10
w52:446	bitwise_and.Tensor_out	2
w52:447	ceil.out	1
w52:448	add.Scalar	1
w52:449	leaky_relu.out	1
w52:450	log10.out	1
w52:451	clamp.out	1
w52:452	argmax.out	1
w52:453	_upsample_bilinear2d_aa.out	0
w52:454	bitwise_right_shift.Tensor_Scalar	0
w52:455	floor_divide.out	1
w52:456	log1p.out	1
w52:458	masked_scatter	0
w52:460	unbind_copy.int	0
w52:462	gt.Scalar_out	1
w52:463	var_mean.correction	1
w52:464	floor_divide	1
w52:465	any.all_out	1
w52:467	addmm.out	1
w52:468	bitwise_left_shift.Tensor_Scalar_out	0
w52:469	exp.out	1
w52:470	prod	1
w52:472	scatter_add.out	0
w52:473	max.unary_out	2
w52:474	logical_xor	0
w52:475	ne.Tensor_out	2
w52:478	unfold_copy	1
w52:479	acos.out	1
w52:480	bitwise_left_shift.Tensor_out	1
w52:482	tril.out	8
w52:484	prod.int_out	2
w52:485	min.unary_out	2
w52:486	pixel_unshuffle	4
w52:487	bitwise_and.Scalar_out	2
w52:488	expand_copy	2
w52:489	_adaptive_avg_pool2d	1
w52:490	narrow_copy	0
w52:491	bitwise_right_shift.Tensor_out	1
w52:492	pow.Tensor_Scalar_out	1
w52:493	remainder.Scalar	0
w52:495	bitwise_left_shift.Tensor_Scalar	0
w52:496	replication_pad3d.out	9
w52:497	bitwise_and.Scalar	1
w52:498	logical_and	0
w52:499	neg.out	1
w52:500	slice_copy.Tensor	0
w52:501	relu	1
w52:502	mean.dtype_out	1
w52:503	sub.out	1
w52:505	constant_pad_nd	1
w52:509	_native_batch_norm_legit.no_stats	1
w52:510	pow.Tensor_Tensor_out	1
w52:511	replication_pad1d.out	3
w52:512	tanh.out	2
w52:515	scatter.value_out	1
w52:516	flip	1
w52:517	ge.Scalar_out	2
w52:518	alias_copy	2
w52:519	atanh.out	1
w52:520	remainder.Scalar_out	0
w52:521	lift_fresh_copy	1
w52:522	select_copy.int	1
w52:523	ge.Tensor_out	2
w52:524	bitwise_right_shift.Tensor_Scalar_out	0
w52:525	maximum.out	1
w52:526	div.Scalar	1
w52:528	transpose_copy.int	2
w52:529	hardtanh	1
w52:530	roll	6
w52:531	div.out_mode	1
w52:533	min	1
w52:534	permute_copy	1
w52:535	mm.out	1
w52:536	sqrt.out	1
w52:537	repeat	1
w52:539	eq.Scalar_out	2
w52:540	asinh.out	1
w52:541	narrow_copy	0
w52:542	expm1.out	0
w52:543	amax.out	1
w52:544	logical_not.out	2
w52:545	convolution	1
w52:547	glu.out	4
w52:548	logical_or	0
w52:549	remainder.Tensor_out	1
w52:550	native_group_norm	1
w52:551	squeeze_copy.dims	2
w52:552	le.Scalar_out	2
w52:554	topk.values	3
w52:555	floor.out	1
w52:556	lt.Tensor_out	2
w52:557	amin.out	1
w52:558	round.out	0
w52:559	cos.out	1
w52:560	linear	3
w52:561	sinh.out	1
w52:562	lt.Scalar_out	1
w52:565	mul.out	1
w52:566	hardtanh.out	1
w52:567	view_copy	1
w52:568	fmod.Scalar_out	2
w52:569	abs	1
w52:570	sign.out	1
w52:571	detach_copy	0
w52:572	zeros.out	1
w52:574	split_copy.Tensor	0
w52:575	minimum.out	1
w52:576	bitwise_xor.Scalar_out	0
w52:578	eq.Tensor_out	2
w52:580	native_layer_norm	1
w52:581	ones.out	1
w52:582	var.correction_out	1
w52:583	index_put	2
w52:584	sum.IntList_out	2
w52:586	reciprocal.out	1
w52:587	diagonal_copy	1
w52:589	index.Tensor_out	2
w52:590	full.out	1
w52:591	masked_fill.Scalar	2
w52:592	fill.Scalar	1
w52:593	bitwise_not.out	1
w52:594	narrow_copy.out	0
w52:596	isinf	1
w52:597	mean	1
w52:598	squeeze_copy.dim	2
w52:599	split_with_sizes_copy	2
w52:600	bitwise_or.Scalar_out	0
w52:601	div.Scalar_mode	0
w52:602	argmin.out	1
w52:603	gt.Tensor_out	2
w52:604	min.dim_min	3
w52:605	stack	2
w52:606	gelu.out	1
w52:607	rsub.Scalar	2
w52:608	bmm.out	1
w52:609	le.Tensor_out	2
w52:610	reflection_pad2d	14
w52:611	sigmoid.out	1
w52:612	trunc.out	0
w52:613	asin.out	1
w52:614	bitwise_or.Scalar	0
w52:615	select_scatter	6
w52:616	acosh.out	1
w52:617	pow.Scalar_out	1
w52:618	where.self	1
w52:620	fmod.Scalar	1
w52:621	max.dim_max	3
w52:622	logical_or.out	1
w52:623	atan.out	0
w52:624	unsqueeze_copy	2
w52:625	max	1
w52:627	ne.Scalar_out	2
w52:628	native_group_norm	1
w52:629	cosh.out	1
w52:630	div.out	3
w52:631	_pdist_forward	0
w52:633	clone	1
w52:634	logical_not	1
w52:635	reflection_pad1d.out	8
w52:636	arange.out	1
w52:637	fmod.Tensor_out	1
w52:638	sin.out	1
w52:639	_cdist_forward	0
w52:640	mul.Scalar	1
w52:641	sub.Scalar	0
w52:642	atan2.out	0
w52:644	log.out	1
w52:647	bitwise_xor.Scalar	0
w52:648	tan.out	1
w52:649	replication_pad2d.out	6
w52:652	max_pool2d_with_indices_backward.grad_input	1
w52:653	cumsum.out	1
w52:654	reflection_pad2d.out	12
w52:655	any.dims_out	0
w52:657	clamp.Tensor_out	2
w52:658	any.dims_out	0
w52:659	where.self_out	1
w52:660	_fft_r2c	0
w52:661	prod.out	1
w52:662	erf.out	1
w52:663	logical_and.out	1
w52:664	log2.out	1
w52:665	native_layer_norm	1
w52:668	slice_scatter	1
w52:669	_native_batch_norm_legit_no_training	1
w52:670	pixel_unshuffle	4
w52:671	rsqrt.out	1
w52:672	t_copy	2
w52:673	abs.out	1
w52:674	var.correction	1
w52:675	logical_xor.out	0
w52:676	logit	11
w52:677	bitwise_and.Tensor_out	2
w52:678	ceil.out	1
w52:679	add.Scalar	1
w52:680	leaky_relu.out	1
w52:681	log10.out	1
w52:682	clamp.out	1
w52:683	argmax.out	1
w52:684	_upsample_bilinear2d_aa.out	0
w52:685	bitwise_right_shift.Tensor_Scalar	0
w52:686	floor_divide.out	1
w52:687	log1p.out	1
w52:688	_softmax.out	1
w52:689	masked_scatter	0
w52:691	unbind_copy.int	0
w52:693	gt.Scalar_out	2
w52:694	var_mean.correction	1
w52:695	floor_divide	1
w52:696	any.all_out	1
w52:698	addmm.out	1
w52:699	bitwise_left_shift.Tensor_Scalar_out	1
w52:700	exp.out	2
w52:701	prod	1
w52:703	scatter_add.out	0
w52:704	max.unary_out	1
w52:705	logical_xor	0
w52:706	ne.Tensor_out	2
w52:708	bitwise_or.Tensor_out	1
w52:709	unfold_copy	1
w52:710	acos.out	1
w52:711	bitwise_left_shift.Tensor_out	0
w52:712	bitwise_xor.Tensor_out	1
w52:713	tril.out	8
w52:715	prod.int_out	1
w52:716	min.unary_out	2
w52:717	pixel_unshuffle	4
w52:718	bitwise_and.Scalar_out	1
w52:719	expand_copy	2
w52:720	_adaptive_avg_pool2d	1
w52:721	narrow_copy	0
w52:722	bitwise_right_shift.Tensor_out	1
w52:723	pow.Tensor_Scalar_out	1
w52:724	remainder.Scalar	0
w52:725	grid_sampler_2d	1
w52:726	bitwise_left_shift.Tensor_Scalar	0
w52:727	replication_pad3d.out	9
w52:728	bitwise_and.Scalar	1
w52:729	logical_and	0
w52:730	neg.out	1
w52:731	slice_copy.Tensor	0
w52:732	relu	1
w52:733	mean.dtype_out	1
w52:734	sub.out	1
w52:735	isnan	1
w52:736	constant_pad_nd	1
w52:740	_native_batch_norm_legit.no_stats	1
w52:741	pow.Tensor_Tensor_out	1
w52:742	replication_pad1d.out	3
w52:743	tanh.out	1
w52:747	flip	1
w52:748	ge.Scalar_out	2
w52:749	alias_copy	2
w52:750	atanh.out	1
w52:751	remainder.Scalar_out	0
w52:752	lift_fresh_copy	1
w52:753	select_copy.int	1
w52:755	bitwise_right_shift.Tensor_Scalar_out	0
w52:756	maximum.out	1
w52:757	div.Scalar	1
w52:759	transpose_copy.int	2
w52:760	hardtanh	1
w52:761	roll	6
w52:762	div.out_mode	1
w52:764	min	1
w52:766	mm.out	1
w52:767	sqrt.out	1
w52:768	repeat	1
w52:770	eq.Scalar_out	2
w52:771	asinh.out	1
w52:772	narrow_copy	0
w52:773	expm1.out	0
w52:774	amax.out	1
w52:775	logical_not.out	2
w52:776	convolution	1
w52:778	glu.out	6
w52:779	logical_or	0
w52:780	remainder.Tensor_out	0
w52:781	native_group_norm	1
w53:0	clamp.Tensor_out	1
w53:1	any.dims_out	0
w53:3	_fft_r2c	0
w53:4	prod.out	1
w53:5	erf.out	2
w53:6	logical_and.out	1
w53:7	log2.out	1
w53:8	native_layer_norm	1
w53:9	copy	1
w53:11	slice_scatter	1
w53:12	_native_batch_norm_legit_no_training	1
w53:13	pixel_unshuffle	4
w53:14	rsqrt.out	1
w53:15	t_copy	2
w53:16	abs.out	1
w53:17	var.correction	1
w53:18	logical_xor.out	1
w53:19	logit	12
w53:20	bitwise_and.Tensor_out	2
w53:21	ceil.out	1
w53:22	add.Scalar	1
w53:23	leaky_relu.out	1
w53:24	log10.out	1
w53:25	clamp.out	1
w53:26	argmax.out	1
w53:27	_upsample_bilinear2d_aa.out	0
w53:28	bitwise_right_shift.Tensor_Scalar	0
w53:29	floor_divide.out	1
w53:30	log1p.out	1
w53:32	masked_scatter	0
w53:34	unbind_copy.int	0
w53:36	gt.Scalar_out	2
w53:37	var_mean.correction	1
w53:38	floor_divide	1
w53:39	any.all_out	1
w53:41	addmm.out	1
w53:42	bitwise_left_shift.Tensor_Scalar_out	1
w53:43	exp.out	2
w53:44	prod	1
w53:46	scatter_add.out	0
w53:48	logical_xor	0
w53:49	ne.Tensor_out	2
w53:51	bitwise_or.Tensor_out	2
w53:52	unfold_copy	1
w53:53	acos.out	1
w53:54	bitwise_left_shift.Tensor_out	1
w53:55	bitwise_xor.Tensor_out	1
w53:56	tril.out	8
w53:57	elu.out	1
w53:58	prod.int_out	1
w53:59	min.unary_out	1
w53:60	pixel_unshuffle	4
w53:61	bitwise_and.Scalar_out	2
w53:62	expand_copy	2
w53:63	_adaptive_avg_pool2d	1
w53:64	narrow_copy	0
w53:65	bitwise_right_shift.Tensor_out	1
w53:66	pow.Tensor_Scalar_out	1
w53:67	remainder.Scalar	0
w53:69	bitwise_left_shift.Tensor_Scalar	0
w53:70	replication_pad3d.out	9
w53:71	bitwise_and.Scalar	1
w53:72	logical_and	0
w53:73	neg.out	1
w53:74	slice_copy.Tensor	1
w53:75	relu	1
w53:76	mean.dtype_out	2
w53:77	sub.out	1
w53:79	constant_pad_nd	1
w53:83	_native_batch_norm_legit.no_stats	1
w53:84	pow.Tensor_Tensor_out	1
w53:85	replication_pad1d.out	3
w53:86	tanh.out	1
w53:88	scatter.src_out	1
w53:90	flip	1
w53:91	ge.Scalar_out	2
w53:92	alias_copy	2
w53:93	atanh.out	1
w53:94	remainder.Scalar_out	0
w53:95	lift_fresh_copy	1
w53:96	select_copy.int	1
w53:97	ge.Tensor_out	2
w53:98	bitwise_right_shift.Tensor_Scalar_out	1
w53:99	maximum.out	1
w53:100	div.Scalar	1
w53:102	transpose_copy.int	2
w53:103	hardtanh	1
w53:104	roll	6
w53:105	div.out_mode	1
w53:107	min	1
w53:108	permute_copy	1
w53:109	mm.out	1
w53:110	sqrt.out	1
w53:111	repeat	1
w53:113	eq.Scalar_out	2
w53:114	asinh.out	1
w53:115	narrow_copy	0
w53:116	expm1.out	0
w53:117	amax.out	1
w53:118	logical_not.out	2
w53:119	convolution	1
w53:121	glu.out	4
w53:122	logical_or	0
w53:123	remainder.Tensor_out	0
w53:125	squeeze_copy.dims	2
w53:126	le.Scalar_out	2
w53:2	where.self_out	1
w53:129	floor.out	1
w53:130	lt.Tensor_out	2
w53:132	round.out	0
w53:133	cos.out	1
w53:134	linear	3
w53:135	sinh.out	1
w53:136	lt.Scalar_out	1
w53:139	mul.out	1
w53:140	hardtanh.out	1
w53:141	view_copy	1
w53:143	abs	1
w53:145	detach_copy	0
w53:146	zeros.out	1
w53:148	split_copy.Tensor	0
w53:149	minimum.out	1
w53:152	eq.Tensor_out	2
w53:154	native_layer_norm	1
w53:155	ones.out	1
w53:156	var.correction_out	2
w53:157	index_put	2
w53:158	sum.IntList_out	2
w53:159	logit.out	10
w53:160	reciprocal.out	1
w53:161	diagonal_copy	1
w53:163	index.Tensor_out	2
w53:164	full.out	1
w53:165	masked_fill.Scalar	2
w53:166	fill.Scalar	1
w53:167	bitwise_not.out	1
w53:168	narrow_copy.out	0
w53:170	isinf	1
w53:171	mean	1
w53:172	squeeze_copy.dim	2
w53:173	split_with_sizes_copy	2
w53:175	div.Scalar_mode	0
w53:176	argmin.out	1
w53:177	gt.Tensor_out	2
w53:178	min.dim_min	3
w53:179	stack	2
w53:180	gelu.out	1
w53:181	rsub.Scalar	2
w53:182	bmm.out	1
w53:183	le.Tensor_out	1
w53:184	reflection_pad2d	12
w53:185	sigmoid.out	1
w53:186	trunc.out	0
w53:187	asin.out	1
w53:188	bitwise_or.Scalar	0
w53:189	select_scatter	6
w53:190	acosh.out	1
w53:191	pow.Scalar_out	1
w53:192	where.self	1
w53:194	fmod.Scalar	1
w53:196	logical_or.out	1
w53:197	atan.out	0
w53:198	unsqueeze_copy	2
w53:199	max	1
w53:200	_log_softmax.out	1
w53:201	ne.Scalar_out	2
w53:202	native_group_norm	1
w53:203	cosh.out	1
w53:204	div.out	2
w53:205	_pdist_forward	0
w53:207	clone	1
w53:208	logical_not	1
w53:209	reflection_pad1d.out	6
w53:210	arange.out	1
w53:211	fmod.Tensor_out	1
w53:212	sin.out	1
w53:213	_cdist_forward	0
w53:214	mul.Scalar	1
w53:215	sub.Scalar	0
w53:216	atan2.out	0
w53:218	log.out	2
w53:221	bitwise_xor.Scalar	0
w53:222	tan.out	1
w53:223	replication_pad2d.out	6
w53:226	max_pool2d_with_indices_backward.grad_input	1
w53:227	cumsum.out	1
w53:228	reflection_pad2d.out	14
w53:229	any.dims_out	0
w53:231	clamp.Tensor_out	1
w53:232	any.dims_out	0
w53:233	where.self_out	1
w53:234	_fft_r2c	0
w53:235	prod.out	1
w53:236	erf.out	1
w53:237	logical_and.out	1
w53:238	log2.out	1
w53:239	native_layer_norm	1
w53:242	slice_scatter	1
w53:243	_native_batch_norm_legit_no_training	1
w53:244	pixel_unshuffle	4
w53:245	rsqrt.out	1
w53:246	t_copy	2
w53:247	abs.out	1
w53:248	var.correction	1
w53:249	logical_xor.out	1
w53:250	logit	10
w53:251	bitwise_and.Tensor_out	2
w53:252	ceil.out	1
w53:253	add.Scalar	1
w53:254	leaky_relu.out	1
w53:255	log10.out	1
w53:256	clamp.out	1
w53:257	argmax.out	1
w53:258	_upsample_bilinear2d_aa.out	0
w53:259	bitwise_right_shift.Tensor_Scalar	0
w53:261	log1p.out	1
w53:262	_softmax.out	1
w53:263	masked_scatter	0
w53:265	unbind_copy.int	0
w53:267	gt.Scalar_out	1
w53:268	var_mean.correction	1
w53:269	floor_divide	2
w53:270	any.all_out	1
w53:272	addmm.out	1
w53:273	bitwise_left_shift.Tensor_Scalar_out	0
w53:274	exp.out	1
w53:275	prod	1
w53:278	max.unary_out	1
w53:279	logical_xor	0
w53:280	ne.Tensor_out	2
w53:282	bitwise_or.Tensor_out	1
w53:283	unfold_copy	1
w53:284	acos.out	1
w53:285	bitwise_left_shift.Tensor_out	1
w53:286	bitwise_xor.Tensor_out	2
w53:287	tril.out	8
w53:289	prod.int_out	1
w53:290	min.unary_out	1
w53:291	pixel_unshuffle	5
w53:292	bitwise_and.Scalar_out	2
w53:293	expand_copy	2
w53:294	_adaptive_avg_pool2d	1
w53:295	narrow_copy	0
w53:296	bitwise_right_shift.Tensor_out	1
w53:297	pow.Tensor_Scalar_out	1
w53:298	remainder.Scalar	0
w53:299	grid_sampler_2d	1
w53:300	bitwise_left_shift.Tensor_Scalar	0
w53:301	replication_pad3d.out	9
w53:302	bitwise_and.Scalar	1
w53:303	logical_and	0
w53:304	neg.out	1
w53:305	slice_copy.Tensor	1
w53:306	relu	1
w53:307	mean.dtype_out	1
w53:308	sub.out	1
w53:309	isnan	1
w53:310	constant_pad_nd	1
w53:314	_native_batch_norm_legit.no_stats	1
w53:315	pow.Tensor_Tensor_out	1
w53:316	replication_pad1d.out	3
w53:317	tanh.out	1
w53:321	flip	1
w53:322	ge.Scalar_out	2
w53:323	alias_copy	2
w53:324	atanh.out	1
w53:325	remainder.Scalar_out	0
w53:326	lift_fresh_copy	1
w53:327	select_copy.int	1
w53:328	ge.Tensor_out	2
w53:329	bitwise_right_shift.Tensor_Scalar_out	1
w53:330	maximum.out	1
w53:331	div.Scalar	1
w53:333	transpose_copy.int	2
w53:334	hardtanh	1
w53:335	roll	6
w53:336	div.out_mode	1
w53:338	min	1
w53:339	permute_copy	1
w53:340	mm.out	1
w53:341	sqrt.out	1
w53:342	repeat	1
w53:344	eq.Scalar_out	2
w53:345	asinh.out	1
w53:346	narrow_copy	0
w53:347	expm1.out	0
w53:348	amax.out	1
w53:349	logical_not.out	2
w53:350	convolution	1
w53:352	glu.out	6
w53:353	logical_or	0
w53:354	remainder.Tensor_out	0
w53:355	native_group_norm	1
w53:356	squeeze_copy.dims	2
w53:359	topk.values	3
w53:360	floor.out	1
w53:361	lt.Tensor_out	2
w53:362	amin.out	1
w53:363	round.out	0
w53:364	cos.out	1
w53:365	linear	3
w53:366	sinh.out	1
w53:367	lt.Scalar_out	2
w53:370	mul.out	1
w53:371	hardtanh.out	1
w53:372	view_copy	1
w53:373	fmod.Scalar_out	1
w53:374	abs	1
w53:375	sign.out	1
w53:376	detach_copy	0
w53:377	zeros.out	1
w53:379	split_copy.Tensor	0
w53:380	minimum.out	1
w53:381	bitwise_xor.Scalar_out	1
w53:383	eq.Tensor_out	2
w53:385	native_layer_norm	1
w53:386	ones.out	1
w53:387	var.correction_out	2
w53:388	index_put	2
w53:389	sum.IntList_out	1
w53:390	logit.out	11
w53:391	reciprocal.out	1
w53:392	diagonal_copy	1
w53:394	index.Tensor_out	2
w53:395	full.out	1
w53:396	masked_fill.Scalar	2
w53:397	fill.Scalar	1
w53:398	bitwise_not.out	1
w53:399	narrow_copy.out	0
w53:401	isinf	1
w53:402	mean	1
w53:403	squeeze_copy.dim	2
w53:404	split_with_sizes_copy	2
w53:406	div.Scalar_mode	0
w53:407	argmin.out	1
w53:408	gt.Tensor_out	2
w53:409	min.dim_min	3
w53:410	stack	2
w53:411	gelu.out	1
w53:412	rsub.Scalar	2
w53:413	bmm.out	1
w53:414	le.Tensor_out	2
w53:415	reflection_pad2d	14
w53:416	sigmoid.out	1
w53:417	trunc.out	0
w53:418	asin.out	1
w53:419	bitwise_or.Scalar	0
w53:420	select_scatter	6
w53:421	acosh.out	1
w53:422	pow.Scalar_out	1
w53:423	where.self	1
w53:425	fmod.Scalar	1
w53:426	max.dim_max	3
w53:427	logical_or.out	1
w53:428	atan.out	0
