job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w42:529	4	CANT_ISOLATE										BUILD:SKIP
w42:69	0	CANT_ISOLATE										BUILD:SKIP
w42:755	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			1	2	6	
w43:103	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		9	4	5	
w43:181	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			10	5	4	
w43:185	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n5		12	2	5	
w43:247	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n7	15	7	2	
w43:252	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n2,n5	8	7	4	
w43:279	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		10	4	4	
w43:283	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n2,n0	0	0	4	
w43:384	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			2	0	4	
w43:389	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	4	
w43:395	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		7	2	4	
w43:401	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n5	9	5	2	
w43:403	0	CANT_ISOLATE										BUILD:SKIP
w43:41	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n9		13	3	5	
w43:420	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		5	1	4	
w43:456	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			14	5	4	
w43:458	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			2	2	4	
w43:52	3	CANT_ISOLATE										BUILD:SKIP
w43:520	2	CANT_ISOLATE										BUILD:SKIP
w43:562	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	2	1	5	
w43:605	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n4	9	6	4	
w43:675	0	CANT_ISOLATE										BUILD:SKIP
w43:684	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n1,n2,n3	12	8	4	
w43:70	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n3	10	5	4	
w43:73	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			3	0	4	
w43:753	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	8	2	5	
w44:178	3	CANT_ISOLATE										BUILD:SKIP
w44:196	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	1			0	0	5	
w44:226	2	CANT_ISOLATE										BUILD:SKIP
w44:23	0	CANT_ISOLATE										BUILD:SKIP
w44:239	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	1			0	0	5	
w44:249	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			6	3	4	
w44:260	0	POISON										native-crashed 6x during localization
w44:274	3	CANT_ISOLATE										BUILD:SKIP
w44:280	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		8	3	4	
w44:373	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	1	2	5	
w44:451	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6,n10		6	2	3	
w44:527	2	CANT_ISOLATE										BUILD:SKIP
w44:540	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			13	6	5	
w44:588	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			0	0	6	
w44:603	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		10	3	4	
w44:698	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n2		9	4	4	
w44:702	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n2		11	3	5	
w45:184	0	CANT_ISOLATE										BUILD:SKIP
w45:187	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		14	4	4	
w45:21	2	CANT_ISOLATE										BUILD:SKIP
w45:323	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	1		n0	6	2	4	
w45:336	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	2	0	4	
w45:359	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	7			2	1	3	
w45:385	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3		9	6	4	
w45:457	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			3	0	4	
w45:590	1	POISON										native-crashed 6x during localization
w45:600	3	CANT_ISOLATE										BUILD:SKIP
w45:624	1	CANT_ISOLATE										BUILD:SKIP
w45:674	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			0	0	3	
w45:70	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n1,n6,n0,n2,n3	6	5	2	
w45:723	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			8	2	4	
w45:758	1	POISON										native-crashed 6x during localization
w45:95	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	6	3	5	
w46:224	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	13	3	4	
w46:325	2	CANT_ISOLATE										BUILD:SKIP
w46:357	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3,n7		3	4	3	
w46:476	0	CANT_ISOLATE										BUILD:SKIP
w46:509	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			6	0	4	
w46:521	0	CANT_ISOLATE										BUILD:SKIP
w46:527	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		11	5	5	
w46:531	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n0,n5	5	2	3	
w46:553	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			1	0	2	
w46:634	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			9	4	5	
w46:683	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		9	2	4	
w46:69	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	11	2	3	
w46:691	1	CANT_ISOLATE										BUILD:SKIP
w46:712	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			5	0	4	
w46:763	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			1	1	5	
w47:135	3	CANT_ISOLATE										BUILD:SKIP
w47:139	1	CANT_ISOLATE										BUILD:SKIP
w47:170	1	CANT_ISOLATE										BUILD:SKIP
w47:268	0	CANT_ISOLATE										BUILD:SKIP
w47:320	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	8	2	3	
w47:349	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1	5	1	4	
w47:424	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			7	2	3	
w47:429	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	3	3	
w47:440	0	CANT_ISOLATE										BUILD:SKIP
w47:469	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		10	4	5	
w47:475	0	CANT_ISOLATE										BUILD:SKIP
w47:580	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		8	2	5	
w47:757	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n3		8	2	5	
w47:758	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		7	2	4	
w48:107	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n3,n2	14	9	5	
w48:140	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		5	3	5	
w48:17	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			1	1	5	
w48:208	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		7	1	4	
w48:216	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	6		n4	10	8	3	
w48:223	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		10	2	4	
w48:259	1	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n5	3			7	4	4	
w48:274	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	8	4	4	
w48:313	2	CANT_ISOLATE										BUILD:SKIP
w48:331	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			3	1	6	
w48:439	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		3	4	3	
w48:474	0	CANT_ISOLATE										BUILD:SKIP
w48:580	1	POISON										native-crashed 6x during localization
w48:609	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			1	1	3	
w48:634	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2	10	5	3	
w48:678	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n0	0	2	5	
w48:689	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			0	0	4	
w48:735	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			4	4	5	
w49:123	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	2		n1	7	2	4	
w49:131	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		5	2	4	
w49:169	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			0	0	4	
w49:26	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		1	2	4	
w49:324	0	CANT_ISOLATE										BUILD:SKIP
w49:398	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n16		n20		14	10	3	
w49:402	3	CANT_ISOLATE										BUILD:SKIP
w49:485	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n1	11	4	4	
w49:547	0	CANT_ISOLATE										BUILD:SKIP
w49:631	0	CANT_ISOLATE										BUILD:SKIP
w49:644	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n1,n2	7	0	5	
w49:677	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		6	3	4	
w49:702	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		11	3	5	
w49:72	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		6	1	5	
w49:740	2	CANT_ISOLATE										BUILD:SKIP
w49:772	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n3		4	1	5	
w49:776	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n2	0	0	4	
w49:781	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			10	6	4	
w49:8	0	CANT_ISOLATE										BUILD:SKIP
w4:124	0	CANT_ISOLATE										BUILD:SKIP
w4:160	0	CANT_ISOLATE										BUILD:SKIP
w4:218	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n5		6	3	5	
w4:230	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		4	2	4	
w4:260	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			4	1	3	
w4:313	0	CANT_ISOLATE										BUILD:SKIP
w4:321	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			5	4	4	
w4:338	1	CANT_ISOLATE										BUILD:SKIP
w4:345	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		5	3	2	
w4:391	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2,n0	8	2	5	
w4:420	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n3	12	7	3	
w4:442	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			2	0	4	
w4:467	2	CANT_ISOLATE										BUILD:SKIP
w4:474	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	7	2	4	
w4:479	0	CANT_ISOLATE										BUILD:SKIP
w4:5	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	7		n6,n5	11	7	3	
w4:504	0	CANT_ISOLATE										BUILD:SKIP
w4:516	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	5	0	5	
w4:560	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		9	2	5	
w4:561	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		10	3	5	
w4:595	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			7	1	5	
w4:620	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	2	3	
w4:636	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		9	2	5	
w4:689	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n4	3	0	5	
w4:693	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n0	2	2	3	
w4:705	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n0,n1,n2	9	3	5	
w4:734	0	CANT_ISOLATE										BUILD:SKIP
w4:89	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			0	0	4	
w50:122	0	POISON										native-crashed 6x during localization
w50:249	0	CANT_ISOLATE										BUILD:SKIP
w50:259	0	CANT_ISOLATE										BUILD:SKIP
w50:26	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			9	2	4	
w50:276	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		6	1	5	
w50:303	0	CANT_ISOLATE										BUILD:SKIP
w50:310	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n6	13	6	4	
w50:317	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	3			9	4	4	
w50:318	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n1,n2	6	7	3	
w50:476	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n2		11	2	5	
w50:510	2	CANT_ISOLATE										BUILD:SKIP
w50:536	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		12	5	4	
w50:632	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			0	0	5	
w50:646	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			7	2	5	
w50:660	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n3	0	0	4	
w50:687	0	CANT_ISOLATE										BUILD:SKIP
w50:72	0	CANT_ISOLATE										BUILD:SKIP
w51:111	2	CANT_ISOLATE										BUILD:SKIP
w51:140	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	5		n7,n6	0	1	4	
w51:149	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		10	2	5	
w51:17	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n3	9	4	3	
w51:206	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n2,n0,n3	2	0	4	
w51:208	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n2	2	0	5	
w51:262	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	6		n0,n2	2	2	2	
w51:269	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		7	4	5	
w51:322	1	POISON										native-crashed 6x during localization
w51:339	1	CANT_ISOLATE										BUILD:SKIP
w51:367	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			20	5	4	
w51:378	0	CANT_ISOLATE										BUILD:SKIP
w51:393	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		12	1	4	
w51:401	1	CANT_ISOLATE										BUILD:SKIP
w51:43	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		10	6	4	
w51:439	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	1	0	4	
w51:447	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n3		6	1	4	
w51:538	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n8	12	8	2	
w51:57	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7,n8		5	3	4	
w51:642	1	CANT_ISOLATE										BUILD:SKIP
w51:649	4	CANT_ISOLATE										BUILD:SKIP
w51:739	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	4	1	4	
w52:107	0	CANT_ISOLATE										BUILD:SKIP
w52:127	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		13	4	5	
w52:165	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n9		9	4	3	
w52:201	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			0	0	4	
w52:273	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n4	9	5	4	
w52:291	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n8		9	2	3	
w52:31	0	CANT_ISOLATE										BUILD:SKIP
w52:361	0	CANT_ISOLATE										BUILD:SKIP
w52:39	0	CANT_ISOLATE										BUILD:SKIP
w52:395	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			6	4	5	
w52:418	0	POISON										native-crashed 6x during localization
w52:437	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			6	3	4	
w52:442	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		9	3	5	
w52:501	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			0	0	4	
w52:525	1	CANT_ISOLATE										BUILD:SKIP
w52:559	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	4	3	
w52:671	3	CANT_ISOLATE										BUILD:SKIP
w52:695	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n3	1	0	4	
w52:726	0	CANT_ISOLATE										BUILD:SKIP
w52:747	1	CANT_ISOLATE										BUILD:SKIP
w52:760	1	CANT_ISOLATE										BUILD:SKIP
w52:767	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	4	4	
w52:88	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	10	2	5	
w53:114	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	2	4	
w53:175	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	4			9	5	4	
w53:247	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		8	3	6	
w53:285	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n0,n1	0	5	4	
w53:300	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	8	2	4	
w53:38	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			6	2	5	
w53:416	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		8	3	5	
w53:528	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	1		n0	2	2	3	
w53:529	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	4	1	5	
w53:531	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	4	1	5	
w53:648	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	5			4	1	5	
w53:684	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		6	1	4	
w53:71	0	CANT_ISOLATE										BUILD:SKIP
w53:750	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		13	4	5	
w53:762	2	CANT_ISOLATE										BUILD:SKIP
w54:120	0	CANT_ISOLATE										BUILD:SKIP
w54:123	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	12	5	4	
w54:136	0	CANT_ISOLATE										BUILD:SKIP
w54:221	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		9	2	4	
w54:229	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	7	1	5	
w54:267	4	CANT_ISOLATE										BUILD:SKIP
w54:277	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			1	0	5	
w54:294	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n3		9	2	5	
w54:318	1	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n6	5			0	4	4	
w54:355	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			4	0	4	
w54:378	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n13		4	3	4	
w54:391	0	CANT_ISOLATE										BUILD:SKIP
w54:403	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	3			9	5	3	
w54:417	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			10	3	5	
w54:466	0	CANT_ISOLATE										BUILD:SKIP
w54:47	0	CANT_ISOLATE										BUILD:SKIP
w54:567	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		5	1	4	
w54:591	0	CANT_ISOLATE										BUILD:SKIP
w54:617	4	POISON										native-crashed 6x during localization
w54:664	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			7	3	4	
w55:125	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	8	3	6	
w55:142	3	CANT_ISOLATE										BUILD:SKIP
w55:162	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			9	1	5	
w55:183	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		12	4	6	
w55:222	0	CANT_ISOLATE										BUILD:SKIP
w55:267	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			7	3	4	
w55:355	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n2,n1	10	4	2	
w55:372	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n6,n5	15	10	4	
w55:375	0	CANT_ISOLATE										BUILD:SKIP
w55:381	1	CANT_ISOLATE										BUILD:SKIP
w55:425	0	CANT_ISOLATE										BUILD:SKIP
w55:44	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		6	4	5	
w55:467	3	CANT_ISOLATE										BUILD:SKIP
w55:474	0	CANT_ISOLATE										BUILD:SKIP
w55:510	1	CANT_ISOLATE										BUILD:SKIP
w55:549	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	3	1	4	
w55:563	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			6	1	5	
w55:603	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		14	10	5	
w55:621	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n4	8	4	4	
w55:767	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	3	0	5	
w55:89	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	5	
w56:121	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n12	9		n10,n11,n5,n6	13	9	4	
w56:227	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n2	1	0	4	
w56:319	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	3			9	5	4	
w56:398	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			5	4	4	
w56:46	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	1		n0	0	0	2	
w56:464	0	CANT_ISOLATE										BUILD:SKIP
w56:496	2	CANT_ISOLATE										BUILD:SKIP
w56:535	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		11	2	5	
w56:575	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n1		14	7	6	
w56:578	0	CANT_ISOLATE										BUILD:SKIP
w56:590	3	CANT_ISOLATE										BUILD:SKIP
w56:646	0	CANT_ISOLATE										BUILD:SKIP
w56:67	1	CANT_ISOLATE										BUILD:SKIP
w56:670	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		9	3	5	
w56:739	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n0	10	7	4	
w56:746	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			6	2	4	
w57:135	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n5,n7		11	3	4	
w57:179	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	6	
w57:230	3	CANT_ISOLATE										BUILD:SKIP
w57:268	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3	6	0	3	
w57:285	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n1,n0	3	0	5	
w57:301	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		11	2	5	
w57:332	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		11	4	4	
w57:374	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3,n2,n1	1	0	2	
w57:59	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		4	1	4	
w57:613	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n0,n1	1	1	6	
w57:719	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n2	12	5	5	
w57:762	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	3			10	4	3	
w57:79	0	CANT_ISOLATE										BUILD:SKIP
w57:87	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n2		9	3	6	
w58:205	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n6	1	1	3	
w58:301	0	CANT_ISOLATE										BUILD:SKIP
w58:331	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n9		3	1	6	
w58:40	0	CANT_ISOLATE										BUILD:SKIP
w58:429	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			11	4	3	
w58:55	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			7	4	5	
w58:560	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	2		n7	4	0	4	
w58:581	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		11	5	5	
w58:69	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	4	2	5	
w58:706	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			7	2	5	
w58:710	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3	0	0	4	
w58:774	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		9	3	5	
w58:87	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n5,n4	13	6	5	
w59:105	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			2	0	5	
w59:246	3	CANT_ISOLATE										BUILD:SKIP
w59:276	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			11	9	3	
w59:301	1	OPERATOR	CONE_LOCAL	OPERATOR	n7	5			5	3	2	
w59:373	2	CANT_ISOLATE										BUILD:SKIP
w59:376	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			9	3	4	
w59:389	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n3	3	2	3	
w59:476	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		6	3	5	
w59:536	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n0,n3,n2,n1	3	2	3	
